Tên	Diện tích	Mặt tiền	Mức giá	Hướng nhà	Số phòng ngủ	Số toilet	Nội thất	Pháp lý	lat	lon	Địa chỉ	Quận	Thành phố
BÁN NHÀ 12 NGÕ 23 CÁT LINH	30	0	5.0	0000	4	0		2	21.028156	105.82722	Cát Linh, Phường Cát Linh, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
🆘️ nhà mặt ngõ - KINH DOANH - Ô TÔ tránh nhau - 5 tầng - ngõ THÔNG 🔥	30	0	2.75	0000	3	0		-1	20.99434	105.87999	Vĩnh Hưng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Khương Trung 40mX5T, MT:5m nhà mới, ngõ  3m,full nội thất 1 nhà ra phố	40	5	4.5	0000	4	4	Nội thất cao cấp	-1	20.99715	105.82169	khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
BÁN NHÀ BẠCH MAI, LÔ GÓC THOÁNG SÁNG 37M2X4T,MT4M, GIÁ 3,4 TỶ	37	4	3.4	0000	4	3	Nội thất đầy đủ	2	20.999498	105.850395	Phố Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
MỸ ĐÌNH, NHÀ ĐẸP, DÂN XÂY, NGÕ THÔNG, Ô TÔ, KINH DOANH 52M, 4 TẦNG,	55	3	7.5	0000	4	4		2	21.022161	105.7718	Đình Thôn, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Cực hiếm_Kim Giang Hoàng Đạo Thành_15m ra Phố chính_39m2 sẵn nhà 3 ầng	39	3	4.25	0000	2	3	Nội thất đầy đủ	2	20.985512	105.81392	Kim Giang, Phường Kim Giang, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
MUA NHÀ TẶNG NỘI THẤT PHỐ XUÂN LA -TÂY HỒ -DT 42m2 x6Tầng x4m	42	0	13.5	0000	6	0		-1	21.064915	105.80579	Xuân la, Phường Xuân La, Quận Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Bán nhà Minh Khai, 42m x 5T x 5 tỷ,GẦN PHỐ - NGÕ NÔNG - Ô TÔ CÁCH 30M	42	0	5.0	0000	6	4	Nội thất đầy đủ	2	20.996061	105.86194	Phố Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Con không ở. Bán nhà riêng Xã Đàn, 50m2, gara oto rộng, giá 10.9 tỷ	50	0	10.9	0000	3	0		-1	21.01069	105.83725	Phố Xã Đàn, Phường Phương Liên, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Bán nhà Chùa Láng Đống Đa 60m2 x4T giá chỉ 7ty hơn	60	4	7.88	0000	4	4		2	21.023567	105.80495	Chùa Lang, Phường Láng Thượng, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
BÁN CĂN GÓC 60M 2 NGỦ -  CHUNG CƯ XUÂN MAI TÔ HIỆU	60	0	1.95	0000	2	1		-1	20.95997	105.77707	tô hiệu, Phường Hà Cầu, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
NHÀ KĐT ĐẠI KIM HOÀNG MAI MẶT PHỐ LÔ GÓC VỈ HÈ Ô TÔ NHỈNH 85TỶ 200M 9T	200	18	80.0	0000	0	0	Nội thất cao cấp	2	20.974886	105.835915	Phố Nguyễn Cảnh Dị, Phường Đại Kim, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Shop khối đế Golden Field, Sẵn sổ-Sẵn khách thuê, ký trực tiếp CĐT	293	0	24.26	0110	0	0		2	21.03323	105.76864	Hàm Nghi, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Chủ cần tiền bán gấp nhà phố Hồng mai bất chấp đầu tư 1,65 tỷ	20	0	1.65	0000	2	2		-1	20.998636	105.85159	Phố Hồng Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
bán 209m lô góc, sát hồ cố đụng tiến xuân - hòa lạc. giá chỉ 1ty9	209	10	1.9	0000	0	0		2	20.966543	105.48297	446, Xã Tiến Xuân, Huyện Thạch Thất, Hà Nội	Thạch Thất	Hà Nội
YÊN HOÀ -NHÀ ĐẸP HẾT NƯỚC CHẤM- GARA CẤT 2ÔTÔ -MT7M -DT50M -GIÁ 10.9TỶ	50	7	10.9	0000	3	4	Nội thất đầy đủ	2	21.010153	105.798836	NGUYỄN KHANG, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
GARA Ô TÔ - NHÀ PHỐ GIANG BIÊN  - 6 TẦNG THANG MÁY - 5 TỶ 200 TRIỆU	38	0	5.2	0000	3	0	Nội thất đầy đủ	2	21.060741	105.91717	Giang Biên, Phường Giang Biên, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Phố Vĩnh Phúc Ba Đình 48m2- 6T Giá hơn 5 tỷ- Ngõ 2.5m- Nhà đẹp	48	4	5.25	0000	4	0	Nội thất đầy đủ	2	21.044981	105.81073	Phố Vĩnh Phúc, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
Chuyển nhượng lô đất đẹp Đường Tình Quang, Quận Long Biên.	70	4	2.52	1100	0	0		-1	21.068766	105.92051	Phố Tình Quang, Phường Giang Biên, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Chính chủ bán mảnh đất Phường Trần Phú	62	5	4.2	0000	0	0		-1	20.983139	105.88666	22 đường khuyến lương, phường trần phú, thành phố Hà Nội, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Bán nhà Kim Chung. Xây đơn lập - Thiết kế gác lửng	35	0	2.7	0000	4	3	Nội thất cao cấp	2	21.051794	105.70845	Yên Vĩnh, Xã Kim Chung, Huyện Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
Chính chủ bán chung cư TSG Lotus 3 PN 86 m2, view thoáng thiết kế đẹp	86	0	3.0	1100	3	0	Nội thất cao cấp	2	21.05412	105.90616	Sài Đồng, Phường Việt Hưng, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Bán Nhà Minh Khai, 15M, 5T, MT 3,6M, Full nội thất, giá 1,85 Tỷ	15	0	1.85	0000	3	0		-1	20.995117	105.85655	Phố Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Bán nhà 5 tầng phố Kim Mã Thượng, kinh doanh, ngõ ô tô, 10m ra phố VIP	25	0	4.1	0000	3	3		2	21.036095	105.81083	Phố Kim Mã Thượng, Phường Cống Vị, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
Nhà mới đét, Cổ Linh- Thạch Bàn. Gara oto, sát phố	52	0	5.0	0000	4	4		2	21.007917	105.91456	Cổ Linh, Phường Thạch Bàn, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
BÁN ĐẤT TẶNG NHÀ NGÕ OTO VÀO NHÀ 60M GIÁ 9 TỶ CÓ THƯƠNG LƯỢNG	60	0	9.0	0000	1	0		-1	21.033953	105.785	Trần Quốc Vượng, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
TIN THẬT bán Tòa nhà 130m2 kinh doanh khách sạn ( có giấy phép )	130	9	48.0	0000	0	0		2	21.021805	105.79087	Trần Duy Hưng, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
BÁN NHÀ MỚI ĐẸP Ở ĐÊ TRẦN KHÁT CHÂN-10M RA Ô TÔ 35M*5T*3NGỦ GIÁ 3,38 T	35	0	3.38	0000	3	4		2	21.006897	105.8716	Đê Trần Khát Chân, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Cần bán	120	0	3.1	0000	1	0		-1	21.251423	105.814354	Đội 4, Xã Quang Tiến, Huyện Sóc Sơn, Hà Nội	Sóc Sơn	Hà Nội
Cầu Giấy 46m2, 5 tầng, nhà mới, ngõ 3m, nhỉnh 4 tỷ, ***.	46	4	4.0	0000	4	4	Nội thất cao cấp	2	21.033953	105.785	Hoàng Quốc Việt, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Bán nhà Võng Thị ba bước ra hồ Tây, thiết kế rất đẹp, tặng nội thất	43	0	5.2	0000	4	0		-1	21.052332	105.81185	Ngõ 45A Phố Võng Thị, Phường Bưởi, Quận Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Bán Nhà Văn Chương	22	0	2.9	0000	3	3	Nhà trống	2	21.023998	105.834366	Văn Hương, Phường Văn Chương, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Bán Gấp Nhà 50Mx4T Ngọc Hồi, MT5, Dân Xây, Ôtô Đỗ Cửa	50	0	4.3	0000	4	0	Nội thất đầy đủ	2	20.928202	105.86132	Ngũ Hiệp, Xã Ngũ Hiệp, Huyện Thanh Trì, Hà Nội	Thanh Trì	Hà Nội
THẬT 300%! 3 TẦNG, 98M2, NGÕ THÔNG ÔTÔ NỘI THẤT VIP SÁT HỒ NHỈNH 12 TỶ	98	4	12.5	0000	3	3	Nội thất đầy đủ	2	21.067415	105.80934	Ngõ 603 Đường Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Cực hiếm nhà Hoa Bằng 30m2, 4 tầng, lô góc, ngõ thông	30	0	2.5	0000	3	0		-1	21.021805	105.79087	Hoa Bằng, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
BÁN NHÀ MẶT PHỐ BỒ ĐỀ, LONG BIÊN	22	0	4.1	0000	2	0		-1	21.034185	105.86772	Bồ Đề, Phường Bồ Đề, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
+++BÁN NHÀ_CỰ KHỐI_LONG BIÊN. DT 35M 5 TẦNG MT 4M .2,6 TỶ	35	0	2.6	0000	3	4		-1	21.009169	105.915115	Phố Xuân Đỗ, Phường Cự Khối, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Căn hộ 2 ngủ Ecohome 3,Bắc từ Liêm, slot ô tô chỉ 2,6 tỷ	66	0	2.6	0000	2	2	Nội thất đầy đủ	2	21.091917	105.785	Tân Xuân, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
CHỈ 1,57 TỶ SỞ HỮU NGAY CĂN HỘ 2PN1VS TẦNG TRUNG,FULL ĐỒ TẠI VIN OCP.	60	0	1.57	0000	2	1	Nội thất đầy đủ	2	21.02097	105.93817	Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
TẶNG NGAY 2 CHỈ VÀNG NẾU KHÁCH CHỐT CỌC TRONG 24H SAU TIN ĐĂNG NÀY	30	4	4.2	0000	2	0	Nội thất đầy đủ	2	21.023321	105.798134	yên hòa, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
CHÍNH CHỦ CC G4 KIM NGƯU, THANH NHÀN, Ở NGAY, OTO ĐỖ CỬA, ĐỦ ĐỒ	55	0	0.6	0100	2	1	Nội thất cao cấp	2	21.00513	105.86528	Đường Kim Ngưu, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
MẢNH ĐẤT VÀNG NGÕ 207 XUÂN ĐỈNH-39M2-MT 4M-3,25 TỶ-NGOẠI GIAO ĐOÀN	39	4	3.25	0000	2	1	Nội thất đầy đủ	2	21.07559	105.78829	Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Bán nhà Định công Hạ Quận Hoàng Hà nội ôtô vào	44	4	2.0	1100	3	1		-1	20.983137	105.83196	Nhà số 10, Đường Định công Hạ Quận Hoàng Hà Nội, Phường Định Công, Quận Hoàng Mai, Hà Nội	Hoàng Hà Nội	Hà Nội
HÓT :*** CĂN 2PN -TẦNG CAO GIÁ ***,CÓ SẴN SỔ ZENPARK OCP1	64	0	2.95	0000	2	0		-1	20.992352	105.9238	Đường Lý Thánh Tông, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
BÁN NHÀ CỔ LINH THẠCH BÀN 36M 6 TẦNG LÔ GÓC ,Ô TÔ VÀO ĐI THÔNG ~ 3 TỶ	36	36	3.0	0110	4	4	Nội thất cao cấp	2	21.02411	105.90306	Đường Cổ Linh, Phường Thạch Bàn, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
khách sạn phố Hàng Cót, Hoàn Kiếm 145m2 xây 8 tầng, dòng tiền cực cao	145	8	128.0	0001	0	0	Nội thất cao cấp	2	21.038816	105.847145	Phố Hàng Cót, Phường Hàng Mã, Quận Hoàn Kiếm, Hà Nội	Hoàn Kiếm	Hà Nội
Bán mảnh đất đường 12M 68,4m2, xã Đông Tâm, Mỹ Đức, Hà Nội.	68	4	1.23	1001	0	0		2	20.808346	105.663155	Đường tỉnh 429, Xã Đồng Tâm, Huyện Mỹ Đức, Hà Nội	Mỹ Đức	Hà Nội
Nhà Vĩnh Hưng 4 Tầng x 3Ngủ x Ô tô cạnh nhà	28	0	2.7	0000	3	0		2	20.99434	105.87999	Vĩnh Hưng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
NHÀ RẺ NHẤT KHU VỰC TẢ THANH OAI - LINH ĐÀM ĐẦY  ĐỦ CÔNG NĂNG 2,35 tỷ.	32	3	2.35	0000	3	3		2	20.933203	105.80848	Tả Thanh Oai, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội	Thanh Trì	Hà Nội
TRUNG TÂM  ĐỐNG ĐA -NHÀ ĐẸP - NGÕ RỘNG -GẦN PHỐ - DT GẦN 40m , MT 7m -	40	7	5.55	0000	4	4	Nội thất đầy đủ	2	21.006536	105.81917	Ngõ Thịnh Quang, Phường Thịnh Quang, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Bán nhà Kim Ngưu , 38m2 , 3,4 tỷ, , cách đường lớn 50m	38	5	3.4	0000	3	3		2	20.99591	105.85765	Kim Ngưu, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Đất Xã Mai Lâm, Huyện Đông Anh sổ đỏ chính chủ 45.3m2	45	4	2.1	0001	0	0		2	21.087646	105.890686	Lê Xá, Xã Mai Lâm, Huyện Đông Anh, Hà Nội	Đông Anh	Hà Nội
Nhà mới,6 phòng khép kín,40m,5 tầng,phố KHƯƠNG TRUNG,THANH XUÂN,4,6 TỶ	39	0	4.6	0000	6	0	Nội thất đầy đủ	2	20.99715	105.82169	Phố Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
cần bán gấp lô góc 2 mặt tiền cạnh chung cư mini	62	5	0.9	1100	0	0		2	21.038618	105.54729	Đường tỉnh 420, Xã Bình Yên, Huyện Thạch Thất, Hà Nội	Thạch Thất	Hà Nội
NHÀ TÔ VĨNH DIỆN 6.5tỷ 65m NGÕ ÔTÔ TRÁNH GẦN MẶT PHỐ THANH XUÂN HÀ NỘI	65	5	6.5	0000	4	4	Nội thất cao cấp	2	20.996315	105.8305	Tô vĩnh diện, Phường Khương Mai, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà kinh doanh, hai mặt thoáng Hoà Bình Minh Khai 37m2 x 4T, MT3.5 nhỉ	37	0	4.2	0000	2	0		2	20.99557	105.85554	Ngõ Hòa Bình 7, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Bán gấp cắt lỗ mảnh đất chỉ hơn 1 tỷ tại Nguyên Khê, Đông Anh, HN	40	0	1.15	0000	0	0		2	21.179623	105.83784	Cán Khê, Xã Nguyên Khê, Huyện Đông Anh, Hà Nội	Đông Anh	Hà Nội
[2,x TỶ - HIẾM] TẬP THỂ VIP– CẦU GIẤY – Ô TÔ ĐỖ CỬA – GẦN PHỐ	110	0	2.95	0000	4	2	Nội thất cao cấp	2	21.033953	105.785	30, phan văn trường, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
BÁN RẺ NHÀ MẶT PHỐ NGÕ GẠCH. HOÀN KIẾM. HÀ NỘI	36	0	9.2	0000	1	0	Nhà trống	2	21.035583	105.85178	Phố Ngõ Gạch, Phường Hàng Buồm, Quận Hoàn Kiếm, Hà Nội	Hoàn Kiếm	Hà Nội
Bán nhà ngõ thì sỹ q.hà đông dt 40m	40	3	4.5	1100	4	3	Nội thất cao cấp	2	20.976946	105.777916	Phố Ngô Thì Sỹ, Phường Vạn Phúc, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà Mới Phố Cầu Giấy Dt 22m, 5 tầng, giá 2.75 tỷ	22	0	2.75	0000	3	3	Nội thất đầy đủ	2	21.034706	105.79234	Cầu Giấy, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Căng quá! Nhà Xuân Đỉnh, ngõ 3m, 20m ô tô, mới đẹp, full đồ, 37m2*5T.	37	0	4.25	0000	3	0	Nội thất đầy đủ	2	21.080477	105.78502	Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
BÁN NHÀ NGAY NGÃ TƯ HÀ TRÌ SẦM UẤT	42	0	3.5	0000	4	3	Nội thất đầy đủ	2	20.964888	105.78307	Hà Trì, Phường Hà Cầu, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
PHÁO ĐÀI LÁNG 71M X 4 TẦNG. GIÁ 7 TỶ 6. NHÀ 2 THOÁNG. NGÕ 3 GÁC	71	3	7.65	0000	4	3	Nội thất đầy đủ	2	21.017534	105.80473	Pháo Đài Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
chủ nhà dân gửi bán gấp đất dịch vụ vân canh	49	0	3.75	0110	0	0		-1	21.035358	105.72429	Đường vành đai 3,5, Xã Vân Canh, Huyện Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
Chính chủ cần bán  , nhà ở đất 1080m2 Gần rừng cò ngọc nhị - B	1080	0	0.58	0000	0	0		2	21.16419	105.3541	Thôn ngọc nhị, Xã Cẩm Lĩnh, Huyện Ba Vì, Hà Nội	Ba Vì	Hà Nội
NHÀ HÀO NAM ĐỐNG ĐA DT39m2 6T MT 4,1m - 5,5 tỷ LH Mr TÚ ***	39	4	5.5	0000	4	3	Nội thất đầy đủ	2	21.023176	105.82679	Phố Hào Nam, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Bán căn 92m chung cư Lilama 52 Lĩnh Nam	92	0	2.1	0000	2	2		0	20.98892	105.865944	52  Lĩnh Nam, Đường Lĩnh Nam, Phường Mai Động, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
ĐẠI TỪ TẶNG FULL NỘI THẤT - GẦN HỒ LINH ĐÀM - GẦN CHỢ	30	4	3.1	0000	3	3	Nội thất đầy đủ	2	20.972036	105.839806	Phố Đại Từ, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Cần bán gấp nhà phố Phan Đình Phùng Ba Đình 45m 5 tầng 4 ngủ giá rẻ	45	0	10.0	0000	4	4	Nội thất cao cấp	2	21.039885	105.845764	Phố Phan Đình Phùng, Phường Quán Thánh, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
2,4 TỶ NHÀ DÂN XÂY GIÁP BÁT 31M 5T LÔ GÓC GẦN Ô TÔ	31	4	2.4	0000	3	4	Nội thất đầy đủ	-1	20.985271	105.843605	GIÁP BÁT, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
NHỈNH 2 TỶ BÁN ĐẤT TẶNG NHÀ CHỢ DIÊM GỖ - LONG BIÊN	32	4	2.29	0110	1	1	Nhà trống	2	21.07017	105.90684	Ngô Gia Tự, Phường Đức Giang, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Bán nhà phố 2 mặt tiền tiện kinh doanh, khu dân cư cao câp	70	5	15.2	0110	3	3	Nội thất đầy đủ	2	20.967112	105.776886	Luong Văn CAN, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Bán Chung Cư tại mặt đường Lê Đức Thọ, 52m2, giá chỉ nhỉnh 1,5 tỷ.	52	0	1.95	0000	1	0		2	21.039566	105.77407	5A, Lê Đức Thọ, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
CỰC HIẾM Kim giang, P/lô, ô tô, Kinh doanh, 44m2 5T MT3.6, chỉ 5.2 tỷ.	44	3	5.2	0000	5	4		2	20.98265	105.81571	Đường Kim Giang, Phường Đại Kim, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
TRUNG TÂM ĐỐNG ĐA - KINH DOANH - NGÕ THÔNG RỘNG.	40	3	4.5	0000	2	1	Nội thất đầy đủ	2	21.023998	105.834366	Ngõ Văn Hương, Phường Hàng Bột, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
NHÀ PHÂN LÔ - 2 MẶT NGÕ CỰC THOÁNG - THÔNG CÁC NGẢ - AN SINH ĐẲNG CẤP.	53	4	8.5	0000	3	0		2	20.99715	105.82169	Vương Thừa Vũ, Phường Khương Trung, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Bán nhà Cát Linh 55m2 nhà đẹp ngõ to thông oto đỗ sát nhà 6 tỷ	55	0	6.0	0000	4	4	Nội thất đầy đủ	2	21.02925	105.82878	Phố Cát Linh, Phường Cát Linh, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Đẳng cấp!Bán nhà Hồ Đắc Di, khu phân lô, 50m ra phố, KD tốt,48m2*5T	48	0	6.9	0000	9	0	Nhà trống	2	21.012793	105.82811	Phố Hồ Đắc Di, Phường Nam Đồng, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Bán đất Thuỵ Khuê gần Võng Thị.DT 81m2.MT 7.5m giá 55 tr/m2.	81	0	4.5	0000	0	0		-1	21.048018	105.80993	Đường Thụy Khuê, Phường Bưởi, Quận Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Rẻ vô cùng. Chỉ 3Tỷ. Nhà dân xây sát Vinhomes Smart.5T x 35M2. Sổ đỏ.	35	5	3.0	0000	3	2	Nội thất đầy đủ	2	20.989801	105.76153	Lê trọng tấn, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Cần bán nhà phố Nguyễn Phúc Lai 55m2 6 tầng, gara ô tô,12.9 tỷ.	55	4	12.9	0000	6	0	Nội thất đầy đủ	2	21.0211	105.821396	Ngõ 44 Nguyễn Phúc Lai, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Bán nhà Minh Khai 35m2-5 tầng-3 tỉ hơn-ô tô đỗ cửa-ngõ 4m thông thiên	35	0	3.5	1001	4	4		2	21.0572	105.751236	Đường Văn Tiến Dũng, Phường Minh Khai, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Bán nhà mặt phố Hồng Mai, 80m2, 5 tầng, 18 tỷ, cho thuê 60 triệu/1 T.	80	4	18.0	0000	6	4	Nội thất đầy đủ	2	20.998224	105.853	Hồng Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Bán nhà Đại Mỗ,Từ Liêm,ngõ nông,gần oto,dân xây, Aeon Mail,32m*4T	32	4	3.3	0000	3	4	Nội thất cao cấp	2	20.989801	105.76153	Đại Mỗ, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Thật 100% lô góc Xã Đàn , rất gần oto dừng đỗ, nhà mới ở ngay FULL nội	35	0	5.95	0000	4	0		2	21.015865	105.83243	Xã Đàn, Phường Nam Đồng, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
đất rẻ đấu giá trung tâm xã gần đường quốc lộ	101	5	1.95	0000	0	0		-1	20.824867	105.881874	Liên Thôn, Xã Thắng Lợi, Huyện Thường Tín, Hà Nội	Thường Tín	Hà Nội
Nhà Khương Đình, 38m, 6T, giá 4 tỷ hơn, full nội thất, trước nhà 2.5m	38	0	4.0	0001	5	4	Nội thất cao cấp	2	20.986671	105.80995	Khương Đình, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
CỰC PHẢM CCMN CẦU GIẤY, LÔ GÓC 2N THANG MÁY, NHỈNH 1 TỶ	55	0	1.15	0000	2	1	Nội thất đầy đủ	2	21.03677	105.80115	Quan Hoa, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Xứng đáng! HÀO NAM, nhà đẹp lung linh, thông thương phố. 40m*6T	40	0	5.5	0000	4	5	Nội thất đầy đủ	2	21.023176	105.82679	Phố Hào Nam, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
bán 75m đất đấu giá x1 Mai Hiên Mai Lâm Đông Anh Lh ***	75	5	4.28	0000	0	0		2	21.087646	105.890686	X1 Mai hiên, Xã Mai Lâm, Huyện Đông Anh, Hà Nội	Đông Anh	Hà Nội
Nhà full nội thất Lô góc Tiên Dương, Đông Anh, 4T, 62m2, xe hơi đỗ	62	4	3.8	0110	4	3	Nội thất đầy đủ	2	21.153822	105.8349	Lễ Pháp, Xã Tiên Dương, Huyện Đông Anh, Hà Nội	Đông Anh	Hà Nội
CẦU GIẤY MẢNH ĐẤT HIẾM - GẦN PHỐ - TIỆN ÍCH VÔ VÀN - 39m2 - nhỉnh 4 tỷ	39	0	4.1	0000	0	0		2	21.039566	105.77407	trần bình, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Bán nhà Xuân Đỉnh nhà dân xây, nội thất đẹp, Dt 60m2 x 4 tầng.	60	3	7.5	0000	4	3	Nội thất đầy đủ	2	21.069399	105.79599	68, Ngõ 205 Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
HÀNG TỐT- PHỐ ĐỊNH CÔNG GIÁ 2.5TY thiết kế đẹp ba gác đỗ cửa	35	6	2.5	0110	2	2	Nội thất đầy đủ	2	20.983137	105.83196	Phố Định Công, Phường Định Công, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Bán nhà số 47 ngõ 387 Vũ Tông Phan 57m 8 ngủ nhà đang cho thuê 30tr/th	57	0	5.38	0000	8	0		-1	20.988735	105.818756	vũ tông phan, Phường Khương Đình, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
💯💯💯THANH XUÂN- NỞ HẬU - ĐẸP MỚI LUNG LINH - FULL NỘI THẤT TẶNG LẠI - G	30	0	3.95	0000	4	3	Nội thất đầy đủ	2	20.988735	105.818756	Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
